trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1755835200_7..S,701S,1,,1755849600,1755849601,1755849605
1755835200_7..S,702S,1,1755849730,1755849750,1755849755,1755849760
1755835200_7..S,705S,1,1755849846,1755849866,1755849853,1755849856
1755835200_7..S,706S,1,1755849994,1755850014,1755849940,1755849943
1755835200_7..S,707S,1,1755849980,1755850000,1755850025,1755850030
1755835200_7..S,708S,1,1755850160,1755850180,1755850108,1755850111
1755835200_7..S,709S,1,1755850154,1755850174,1755850190,1755850195
1755835200_7..S,710S,1,1755850240,1755850260,1755850306,1755850310
1755835200_7..S,712S,M,1755850396,1755850416,1755850445,1755850450
1755835200_7..S,714S,M,1755850618,1755850638,1755850585,1755850588
1755835200_7..S,715S,M,1755850610,1755850630,1755850655,1755850660
1755835200_7..S,716S,M,1755850694,1755850714,1755850741,1755850744
1755835200_7..S,718S,1,1755850793,1755850813,1755850858,1755850861
1755835200_7..S,719S,1,1755851050,,1755850954,1755850960
1755835290_2..S08R,201S,2,,1755849690,1755849640,1755849643
1755835290_2..S08R,204S,2,1755849737,1755849737,1755849755,1755849760
1755835290_2..S08R,205S,2,1755849827,1755849827,1755849841,1755849845
1755835290_2..S08R,206S,2,1755849908,1755849908,1755849920,1755849925
1755835290_2..S08R,207S,2,1755849982,1755849982,1755850000,1755850003
1755835290_2..S08R,208S,2,1755850071,1755850071,1755850093,1755850096
1755835290_2..S08R,209S,2,1755850165,1755850165,1755850175,1755850180
1755835290_2..S08R,210S,2,1755850244,1755850244,1755850255,1755850258
1755835290_2..S08R,211S,2,1755850348,1755850348,1755850363,1755850366
1755835290_2..S08R,212S,2,1755850474,1755850474,1755850490,1755850495
1755835290_2..S08R,213S,2,1755850672,1755850672,1755850699,1755850705
1755835290_2..S08R,214S,2,1755850819,1755850819,1755850846,1755850849
1755835290_2..S08R,215S,2,1755850935,1755850935,1755850951,1755850954
1755835290_2..S08R,216S,2,1755851033,1755851033,1755851044,1755851050
1755835290_2..S08R,217S,2,1755851170,1755851170,1755851194,1755851200
1755835290_2..S08R,218S,2,1755851242,1755851242,1755851263,1755851266
1755835290_2..S08R,219S,2,1755851326,1755851326,1755851344,1755851350
1755835290_2..S08R,220S,2,1755851433,1755851433,1755851458,1755851461
1755835290_2..S08R,221S,2,1755851601,1755851601,1755851629,1755851635
1755835290_2..S08R,222S,2,1755851707,1755851767,1755851758,1755851761
1755835290_2..S08R,224S,2,1755851944,1755851944,1755851959,1755851965
1755835290_2..S08R,225S,2,1755852044,1755852044,1755852064,1755852070
1755835290_2..S08R,226S,2,1755852148,1755852148,1755852163,1755852166
1755835290_2..S08R,227S,2,1755852217,1755852217,1755852235,1755852238
1755835290_2..S08R,120S,1,1755852493,1755852493,1755852514,1755852520
1755835290_2..S08R,121S,1,1755852589,1755852589,1755852604,1755852610
1755835290_2..S08R,122S,1,1755852673,1755852673,1755852688,1755852691
1755835290_2..S08R,123S,1,1755852771,1755852771,1755852784,1755852790
1755835290_2..S08R,124S,1,1755852854,1755852854,1755852868,1755852871
1755835290_2..S08R,125S,1,1755852933,1755852933,1755852949,1755852955
1755835290_2..S08R,126S,1,1755853035,1755853035,1755853051,1755853054
1755835290_2..S08R,127S,1,1755853157,1755853157,1755853180,1755853183
1755835290_2..S08R,128S,1,1755853251,1755853251,1755853276,1755853279
1755835290_2..S08R,129S,1,1755853328,1755853328,1755853345,1755853348
1755835290_2..S08R,130S,1,1755853397,1755853397,1755853414,1755853420
1755835290_2..S08R,131S,1,1755853472,1755853472,1755853495,1755853498
1755835290_2..S08R,132S,1,1755853549,1755853549,1755853564,1755853570
1755835290_2..S08R,133S,1,1755853633,1755853633,1755853648,1755853651
1755835290_2..S08R,134S,1,1755853715,1755853715,1755853729,1755853735
1755835290_2..S08R,135S,1,1755853801,1755853801,1755853819,1755853825
1755835290_2..S08R,136S,1,1755853873,1755853873,1755853894,1755853900
1755835290_2..S08R,137S,2,1755854002,1755854002,1755854035,1755854038
1755835290_2..S08R,228S,2,1755854107,1755854107,1755854131,1755854134
1755835290_2..S08R,229S,2,1755854234,1755854234,1755854254,1755854260
1755835290_2..S08R,230S,2,1755854305,1755854305,1755854341,1755854344
1755835290_2..S08R,231S,2,1755854541,1755854541,1755854563,1755854566
1755835290_2..S08R,232S,2,1755854639,1755854639,1755854659,1755854665
1755835290_2..S08R,233S,1,1755854725,1755854725,1755854741,1755854743
1755835290_2..S08R,234S,1,1755854793,1755854883,1755854848,1755854851
1755835290_2..S08R,235S,1,1755854907,1755854907,1755854938,1755854941
1755835290_2..S08R,236S,1,1755854997,1755854997,1755855016,1755855019
1755835290_2..S08R,237S,1,1755855098,1755855098,1755855121,1755855124
1755835290_2..S08R,238S,1,1755855198,1755855198,1755855214,1755855220
1755835290_2..S08R,239S,1,1755855308,1755855308,1755855331,1755855334
1755835290_2..S08R,241S,2,1755855460,1755855460,1755855481,1755855484
1755835290_2..S08R,242S,2,1755855544,1755855544,1755855559,1755855565
1755835290_2..S08R,243S,2,1755855630,1755855630,1755855649,1755855655
1755835290_2..S08R,244S,2,1755855706,1755856066,1755855754,1755855760
1755835290_2..S08R,245S,2,1755855830,1755855830,1755855850,1755855853
1755835290_2..S08R,246S,2,1755855912,1755855912,1755855928,1755855931
1755835290_2..S08R,247S,3,1755856138,,1755856198,1755856201
1755835320_5..S32R,501S,1,,1755849720,1755849748,1755849751
1755835320_5..S32R,502S,1,1755849854,1755849854,1755849868,1755849871
1755835320_5..S32R,503S,1,1755849967,1755849967,1755849980,1755849985
1755835320_5..S32R,504S,1,1755850089,1755850089,1755850108,1755850111
