trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1754280000_7..S,701S,2,,1754294400,1754294169,1754294175
1754280000_7..S,702S,1,1754294441,1754294461,1754294484,1754294490
1754280000_7..S,705S,1,1754294679,1754294699,1754294583,1754294586
1754280000_7..S,706S,1,1754294680,1754294700,1754294664,1754294670
1754280000_7..S,707S,1,1754294761,1754294781,1754294754,1754294760
1754280000_7..S,708S,1,1754294830,1754294850,1754294835,1754294838
1754280000_7..S,709S,1,1754294913,1754294933,1754294916,1754294919
1754280000_7..S,710S,1,1754294977,1754294997,1754295021,1754295024
1754280000_7..S,712S,M,1754295148,1754295168,1754295174,1754295180
1754280000_7..S,714S,M,1754295305,1754295325,1754295324,1754295330
1754280000_7..S,715S,M,1754295383,1754295403,1754295396,1754295399
1754280000_7..S,716S,M,1754295460,1754295480,1754295483,1754295486
1754280000_7..S,718S,1,1754295579,1754295599,1754295600,1754295603
1754280000_7..S,719S,1,1754295674,1754295694,1754295729,1754295735
1754280000_7..S,720S,1,1754295829,1754295849,1754295861,1754295864
1754280000_7..S,721S,1,1754296134,1754296154,1754295939,1754295945
1754280000_7..S,723S,1,1754296130,1754296150,1754296134,1754296140
1754280000_7..S,724S,1,1754296207,1754296227,1754296224,1754296230
1754280000_7..S,725S,1,1754296300,1754296320,1754296341,1754296344
1754280000_7..S,726S,2,1754296460,,1754296464,1754296470
1754280120_2..N01X033,213N,3,,1754294520,1754294394,1754294400
1754280120_2..N01X033,212N,3,1754294494,1754294494,1754294505,1754294508
1754280120_2..N01X033,211N,3,1754294597,1754294597,1754294604,1754294610
1754280120_2..N01X033,210N,3,1754294704,1754294704,1754294715,1754294721
1754280120_2..N01X033,209N,3,1754294783,1754294783,1754294793,1754294796
1754280120_2..N01X033,208N,3,1754294868,1754294868,1754294880,1754294883
1754280120_2..N01X033,207N,3,1754294958,1754294958,1754294979,1754294985
1754280120_2..N01X033,206N,3,1754295047,1754295047,1754295063,1754295066
1754280120_2..N01X033,205N,3,1754295132,1754295132,1754295144,1754295150
1754280120_2..N01X033,204N,3,1754295224,1754295224,1754295243,1754295246
1754280120_2..N01X033,201N,2,1754295318,,1754295393,1754295396
1754280120_5..S32R,501S,1,,1754294520,1754294544,1754294550
1754280120_5..S32R,502S,1,1754294657,1754294657,1754294673,1754294676
