trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1754971200_7..S,701S,M,,1754985600,1754985764,1754985770
1754971200_7..S,702S,1,1754985730,1754985750,1754985971,1754985974
1754971200_7..S,705S,1,1754986044,1754986064,1754986064,1754986070
1754971200_7..S,706S,1,1754986119,1754986139,1754986145,1754986148
1754971200_7..S,707S,1,1754986194,1754986214,1754986220,1754986223
1754971200_7..S,708S,1,1754986273,1754986293,1754986298,1754986301
1754971200_7..S,709S,1,1754986347,1754986367,1754986373,1754986376
1754971200_7..S,710S,1,1754986428,1754986448,1754986484,1754986490
1754971200_7..S,712S,M,1754986557,1754986577,1754986619,1754986625
1754971200_7..S,714S,M,1754986729,1754986749,1754986769,1754986775
1754971200_7..S,715S,M,1754986798,1754986818,1754986829,1754986835
1754971200_7..S,716S,M,1754986881,1754986901,1754986913,1754986916
1754971200_7..S,718S,1,1754986991,1754987011,1754987030,1754987033
1754971200_7..S,719S,1,1754987087,1754987107,1754987174,1754987180
1754971200_7..S,720S,1,1754987237,1754987257,1754987333,1754987336
1754971200_7..S,721S,1,1754987367,1754987387,1754987423,1754987426
1754971200_7..S,723S,1,1754987597,1754987617,1754987666,1754987669
1754971200_7..S,724S,1,1754987696,1754987716,1754987765,1754987768
1754971200_7..S,725S,1,1754987806,1754987826,1754987891,1754987894
1754971200_7..S,726S,2,1754988004,,1754988074,1754988080
1754971200_GS.N01R,901N,1,,1754985600,1754985611,1754985614
1754971200_GS.N01R,902N,1,1754985665,,1754985689,1754985695
1754971380_2..N08X082,142N,4,,1754985780,1754985821,1754985824
1754971380_2..N08X082,139N,4,1754985905,1754985905,1754985914,1754985920
1754971380_2..N08X082,138N,4,1754985972,1754985972,1754985980,1754985983
1754971380_2..N08X082,137N,4,1754986038,1754986038,1754986049,1754986055
1754971380_2..N08X082,136N,4,1754986109,1754986109,1754986115,1754986118
1754971380_2..N08X082,135N,4,1754986168,1754986168,1754986175,1754986178
1754971380_2..N08X082,134N,4,1754986243,1754986243,1754986250,1754986253
1754971380_2..N08X082,133N,4,1754986317,1754986317,1754986325,1754986328
1754971380_2..N08X082,132N,4,1754986387,1754986387,1754986394,1754986400
1754971380_2..N08X082,131N,4,1754986448,1754986448,1754986460,1754986463
1754971380_2..N08X082,130N,4,1754986513,1754986513,1754986520,1754986523
1754971380_2..N08X082,129N,4,1754986573,1754986573,1754986583,1754986586
1754971380_2..N08X082,128N,4,1754986638,1754986638,1754986649,1754986655
1754971380_2..N08X082,127N,4,1754986720,1754986720,1754986793,1754986796
1754971380_2..N08X082,126N,4,1754986893,1754986893,1754986904,1754986910
1754971380_2..N08X082,125N,4,1754986984,1754986984,1754986994,1754987000
1754971380_2..N08X082,124N,4,1754987064,1754987064,1754987069,1754987075
1754971380_2..N08X082,123N,4,1754987135,1754987135,1754987144,1754987150
1754971380_2..N08X082,122N,4,1754987217,1754987217,1754987225,1754987228
1754971380_2..N08X082,121N,4,1754987292,1754987292,1754987300,1754987303
1754971380_2..N08X082,120N,4,1754987372,1754987372,1754987399,1754987405
1754971380_2..N08X082,227N,3,1754987634,1754987634,1754987651,1754987654
1754971380_2..N08X082,226N,3,1754987702,1754987702,1754987711,1754987714
1754971380_2..N08X082,225N,3,1754987786,1754987786,1754987795,1754987798
1754971380_2..N08X082,224N,3,1754987877,1754987877,1754987891,1754987894
1754971380_2..N08X082,222N,3,1754988059,1754988059,1754988071,1754988074
1754971380_2..N08X082,221N,3,1754988155,1754988155,1754988164,1754988170
1754971380_2..N08X082,220N,3,1754988259,1754988259,1754988269,1754988275
1754971380_2..N08X082,219N,3,1754988340,1754988340,1754988344,1754988350
1754971380_2..N08X082,218N,3,1754988406,1754988406,1754988413,1754988416
1754971380_2..N08X082,217N,3,1754988466,1754988466,1754988479,1754988485
1754971380_2..N08X082,216N,3,1754988555,1754988555,1754988566,1754988569
1754971380_2..N08X082,215N,3,1754988656,1754988656,1754988668,1754988671
1754971380_2..N08X082,214N,3,1754988757,1754988757,1754988779,1754988785
1754971380_2..N08X082,213N,3,1754988906,1754988906,1754988938,1754988941
1754971380_2..N08X082,212N,3,1754989065,1754989065,1754989073,1754989076
1754971380_2..N08X082,211N,3,1754989163,1754989163,1754989169,1754989175
1754971380_2..N08X082,210N,3,1754989265,1754989265,1754989271,1754989274
1754971380_2..N08X082,209N,3,1754989340,1754989340,1754989349,1754989355
1754971380_2..N08X082,208N,3,1754989425,1754989425,1754989433,1754989436
1754971380_2..N08X082,207N,3,1754989511,1754989511,1754989520,1754989526
1754971380_2..N08X082,206N,3,1754989583,1754989583,1754989601,1754989604
1754971380_2..N08X082,205N,3,1754989671,1754989671,1754989679,1754989685
1754971380_2..N08X082,204N,3,1754989725,1754990055,1754989775,1754989778
1754971380_2..N08X082,201N,3,1754989891,,1754989955,1754989958
1754971410_GS.S01R,902S,1,,1754985810,1754985794,1754985800
1754971410_GS.S01R,901S,1,1754985855,,1754985863,1754985866
1754971470_3..S88R,301S,4,,1754985870,1754985884,1754985890
1754971470_3..S88R,302S,1,1754985987,1754985987,1754985995,1754985998
1754971470_3..S88R,224S,2,1754986097,1754986097,1754986106,1754986109
1754971470_3..S88R,225S,2,1754986192,1754986192,1754986205,1754986208
1754971470_3..S88R,226S,2,1754986283,1754986283,1754986289,1754986295
