trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1755403200_7..S,701S,1,,1755417600,1755417589,1755417595
1755403200_7..S,702S,1,1755417730,1755417750,1755417724,1755417730
1755403200_7..S,705S,1,1755417838,1755417858,1755417826,1755417829
1755403200_7..S,706S,1,1755417906,1755417926,1755417910,1755417913
1755403200_7..S,707S,1,1755417956,1755417976,1755418003,1755418006
1755403200_7..S,708S,1,1755418141,1755418161,1755418084,1755418090
1755403200_7..S,709S,1,1755418131,1755418151,1755418165,1755418168
1755403200_7..S,710S,1,1755418216,1755418236,1755418264,1755418270
1755403200_7..S,712S,M,1755418360,1755418380,1755418384,1755418390
1755403200_7..S,714S,M,1755418506,1755418526,1755418519,1755418525
1755403200_7..S,715S,M,1755418583,1755418603,1755418595,1755418600
1755403200_7..S,716S,M,1755418660,1755418680,1755418685,1755418690
1755403200_7..S,718S,1,1755418779,1755418799,1755418798,1755418801
1755403200_7..S,719S,1,1755418874,1755418894,1755418925,1755418930
1755403200_7..S,720S,1,1755418992,1755419012,1755419056,1755419060
1755403200_7..S,721S,1,1755419086,1755419106,1755419131,1755419135
1755403200_7..S,723S,1,1755419324,1755419344,1755419335,1755419338
1755403200_7..S,724S,1,1755419407,1755419427,1755419420,1755419425
1755403200_7..S,725S,1,1755419493,1755419513,1755419525,1755419530
1755403200_7..S,726S,1,1755419660,,1755419645,1755419650
1755403200_GS.N01R,901N,4,,1755417600,1755417595,1755417598
1755403200_GS.N01R,902N,4,1755417650,,1755417676,1755417679
1755403260_4..N,414N,4,1755419250,1755419250,1755419270,1755419275
1755403260_4..N,413N,4,1755419352,1755419352,1755419371,1755419375
1755403260_4..N,412N,4,1755419439,1755419439,1755419461,1755419465
1755403260_4..N,411N,4,1755419520,1755419520,1755419540,1755419545
1755403260_4..N,410N,4,1755419597,1755419597,1755419615,1755419620
1755403260_4..N,409N,4,1755419684,1755419684,1755419701,1755419705
1755403260_4..N,408N,4,1755419777,1755419777,1755419791,1755419795
1755403260_4..N,407N,4,1755419853,1755419853,1755419881,1755419885
1755403260_4..N,406N,4,1755419959,1755419959,1755419975,1755419980
1755403260_4..N,405N,4,1755420065,1755420065,1755420080,1755420085
1755403260_4..N,402N,4,1755420164,1755420164,1755420185,1755420190
1755403260_4..N,401N,4,1755420257,,1755420320,1755420325
1755403260_4..N13X156,631N,3,,1755417660,1755417709,1755417715
1755403260_4..N13X156,630N,4,1755417824,1755417824,1755417856,1755417859
1755403260_4..N13X156,629N,4,1755417927,1755417927,1755417949,1755417955
1755403260_4..N13X156,628N,4,1755418019,1755418019,1755418036,1755418039
1755403260_4..N13X156,627N,4,1755418102,1755418102,1755418120,1755418123
1755403260_4..N13X156,626N,4,1755418196,1755418196,1755418210,1755418213
1755403260_4..N13X156,625N,4,1755418283,1755418283,1755418303,1755418306
1755403260_4..N13X156,624N,4,1755418371,1755418371,1755418390,1755418393
1755403260_4..N13X156,623N,4,1755418453,1755418453,1755418468,1755418471
1755403260_4..N13X156,622N,4,1755418527,1755418527,1755418543,1755418546
1755403260_4..N13X156,621N,4,1755418616,1755418616,1755418636,1755418640
1755403260_4..N13X156,416N,4,1755418770,1755418770,1755418786,1755418790
1755403260_4..N13X156,415N,4,1755418832,1755419072,1755418891,1755418895
1755403260_4..N13X156,414N,4,1755418993,1755418993,1755418978,1755418981
1755403260_4..N13X156,413N,4,1755419113,1755419113,1755418978,1755418981
1755403260_4..N13X156,412N,4,1755419203,1755419203,1755418978,1755418981
1755403260_4..N13X156,411N,4,1755419293,1755419293,1755418978,1755418981
1755403260_4..N13X156,410N,4,1755419353,1755419353,1755418978,1755418981
1755403260_4..N13X156,409N,4,1755419443,1755419443,1755418978,1755418981
1755403260_4..N13X156,408N,4,1755419533,1755419533,1755418978,1755418981
1755403260_4..N13X156,407N,4,1755419593,1755419593,1755418978,1755418981
1755403260_4..N13X156,406N,4,1755419653,1755419653,1755418978,1755418981
