trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1755748920_5..S32R,501S,1,,1755763320,1755763320,1755763323
1755748920_5..S32R,502S,1,1755763426,1755763426,1755763443,1755763446
1755748920_5..S32R,503S,1,1755763543,1755763543,1755763560,1755763563
1755748920_5..S32R,504S,1,1755763668,1755763668,1755763689,1755763695
1755748920_5..S32R,505S,1,1755763751,1755763751,1755763764,1755763770
1755748920_5..S32R,213S,M,1755763897,,1755763950,1755763953
1755748950_7..S,702S,M,,1755763350,1755762639,1755763353
1755748950_7..S,705S,1,1755763420,1755763440,1755762639,1755763353
1755748950_7..S,706S,1,1755763480,1755763500,1755762639,1755763353
1755748950_7..S,707S,1,1755763540,1755763560,1755762639,1755763353
1755748950_7..S,708S,1,1755763630,1755763650,1755762639,1755763353
1755748950_7..S,709S,1,1755763690,1755763710,1755762639,1755763353
1755748950_7..S,710S,1,1755763750,1755763770,1755762639,1755763353
1755748950_7..S,712S,M,1755763960,1755763980,1755762639,1755763353
1755748950_7..S,714S,M,1755764110,1755764130,1755762639,1755763353
1755748950_7..S,715S,M,1755764170,1755764190,1755762639,1755763353
1755748950_7..S,716S,M,1755764260,1755764280,1755762639,1755763353
1755748950_7..S,718S,1,1755764380,1755764400,1755762639,1755763353
1755748950_7..S,719S,1,1755764470,1755764490,1755762639,1755763353
1755748950_7..S,720S,1,1755764560,1755764580,1755762639,1755763353
1755748950_7..S,721S,1,1755764650,1755764670,1755762639,1755763353
1755748950_7..S,723S,1,1755765010,1755765030,1755762639,1755763353
1755748950_7..S,724S,1,1755765100,1755765120,1755762639,1755763353
1755748950_7..S,725S,1,1755765190,1755765210,1755762639,1755763353
1755748950_7..S,726S,1,1755765350,,1755762639,1755763353
1755748980_5..N32R,213N,M,,1755763380,1755763224,1755763230
1755748980_5..N32R,505N,2,1755763419,1755763419,1755763440,1755763443
1755748980_5..N32R,504N,2,1755763514,1755763514,1755763539,1755763545
1755748980_5..N32R,503N,2,1755763655,1755763655,1755763671,1755763674
1755748980_5..N32R,502N,2,1755763781,1755763781,1755763794,1755763800
1755748980_5..N32R,501N,1,1755763899,,1755763959,1755763965
1755749070_3..S88X001,301S,4,,1755763470,1755763569,1755763575
1755749070_3..S88X001,302S,1,1755763669,1755763669,1755763680,1755763683
1755749070_3..S88X001,224S,2,1755763790,1755763790,1755763800,1755763803
1755749070_3..S88X001,225S,2,1755763911,1755763911,1755763926,1755763929
1755749070_3..S88X001,226S,2,1755764024,1755764024,1755764034,1755764040
1755749070_3..S88X001,227S,2,1755764100,1755764100,1755764115,1755764118
1755749070_3..S88X001,120S,1,1755764826,1755764826,1755764859,1755764865
1755749070_3..S88X001,121S,1,1755764959,1755764959,1755764964,1755764970
1755749070_3..S88X001,122S,1,1755765048,1755765048,1755765054,1755765060
1755749070_3..S88X001,123S,2,1755765133,1755765283,1755765186,1755765189
1755749070_3..S88X001,127S,2,1755765362,1755765512,1755765420,1755765423
1755749070_3..S88X001,128S,2,1755765461,,1755765513,1755765516
1755749100_7..N,726N,1,,1755763500,1755763485,1755763488
1755749100_7..N,725N,2,1755763630,1755763650,1755763665,1755763668
1755749100_7..N,724N,2,1755763713,1755763733,1755763764,1755763770
1755749100_7..N,723N,2,1755763700,1755763720,1755763929,1755763935
1755749100_7..N,721N,2,1755764120,1755764140,1755764121,1755764124
1755749100_7..N,720N,1,1755764270,1755764290,1755764121,1755764124
1755749100_7..N,719N,2,1755764390,1755764410,1755764121,1755764124
1755749100_7..N,718N,2,1755764510,1755764530,1755764121,1755764124
1755749100_7..N,716N,2,1755764630,1755764650,1755764700,1755764703
1755749100_7..N,715N,2,1755764802,1755764822,1755764790,1755764793
1755749100_7..N,714N,2,1755764882,1755764902,1755764883,1755764886
1755749100_7..N,713N,2,1755764950,1755764970,1755764970,1755764973
1755749100_7..N,712N,2,1755765127,1755765147,1755765078,1755765081
1755749100_7..N,711N,2,1755765233,1755765253,1755765174,1755765180
1755749100_7..N,710N,2,1755765337,1755765357,1755765258,1755765261
1755749100_7..N,709N,2,1755765394,1755765414,1755765345,1755765348
1755749100_7..N,708N,2,1755765393,1755765413,1755765438,1755765441
1755749100_7..N,707N,2,1755765480,1755765500,1755765525,1755765528
1755749100_7..N,706N,2,1755765571,1755765591,1755765570,1755765573
1755749100_7..N,705N,2,1755765725,1755765745,1755765654,1755765660
1755749100_7..N,702N,2,1755765720,,1755765789,1755765795
1755749130_1..S03R,101S,1,,1755763530,1755763524,1755763530
1755749130_1..S03R,103S,1,1755763598,1755763598,1755763611,1755763614
1755749130_1..S03R,104S,1,1755763690,1755763690,1755763701,1755763704
1755749130_1..S03R,106S,1,1755763775,1755763775,1755763785,1755763788
1755749130_1..S03R,107S,1,1755763868,1755763868,1755763881,1755763884
1755749130_1..S03R,108S,1,1755763946,1755763946,1755763956,1755763959
1755749130_1..S03R,109S,1,1755764035,1755764035,1755764049,1755764055
1755749130_1..S03R,110S,1,1755764123,1755764123,1755764154,1755764160
1755749130_1..S03R,111S,1,1755764232,1755764232,1755764244,1755764250
1755749130_1..S03R,112S,1,1755764349,1755764349,1755764385,1755764388
1755749130_1..S03R,113S,1,1755764468,1755764468,1755764481,1755764484
1755749130_1..S03R,114S,1,1755764572,1755764572,1755764589,1755764595
1755749130_1..S03R,115S,1,1755764662,1755764662,1755764688,1755764691
1755749130_1..S03R,116S,1,1755764769,1755764769,1755764781,1755764784
1755749130_1..S03R,117S,1,1755764875,1755764875,1755764886,1755764889
1755749130_1..S03R,118S,1,1755764944,1755764944,1755764958,1755764961
1755749130_1..S03R,119S,1,1755765022,1755765022,1755765060,1755765063
1755749130_1..S03R,120S,1,1755765199,1755765199,1755765225,1755765228
1755749130_1..S03R,121S,1,1755765299,1755765299,1755765309,1755765315
1755749130_1..S03R,122S,1,1755765377,1755765377,1755765390,1755765393
1755749130_1..S03R,123S,1,1755765461,1755765461,1755765471,1755765474
1755749130_1..S03R,124S,1,1755765538,1755765538,1755765546,1755765549
1755749130_1..S03R,125S,1,1755765613,1755765613,1755765624,1755765630
1755749130_1..S03R,126S,1,1755765706,1755765706,1755765714,1755765720
1755749130_1..S03R,127S,1,1755765814,1755765814,1755765834,1755765840
