trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1754366400_6..N04X106,621N,3,,1754380800,1754380799,1754380805
1754366400_6..N04X106,619N,3,1754380909,1754381089,1754380958,1754380961
1754366400_6..N04X106,618N,3,1754381035,1754381035,1754381048,1754381051
1754366400_6..N04X106,617N,3,1754381112,1754381112,1754381123,1754381126
1754366400_6..N04X106,616N,3,1754381225,1754381225,1754381234,1754381240
1754366400_6..N04X106,615N,3,1754381304,1754381304,1754381315,1754381318
1754366400_6..N04X106,614N,3,1754381401,1754381401,1754381411,1754381414
1754366400_6..N04X106,613N,3,1754381482,1754381662,1754381543,1754381546
1754366400_6..N04X106,612N,3,1754381628,1754381628,1754381639,1754381645
1754366400_6..N04X106,611N,3,1754381723,1754381723,1754381735,1754381738
1754366400_6..N04X106,610N,3,1754381789,1754381789,1754381798,1754381801
1754366400_6..N04X106,609N,3,1754381871,1754381871,1754381885,1754381888
1754366400_6..N04X106,608N,3,1754381957,1754381957,1754381969,1754381975
1754366400_6..N04X106,607N,3,1754382060,1754382060,1754382074,1754382080
1754366400_6..N04X106,606N,3,1754382127,1754382127,1754382140,1754382143
1754366400_6..N04X106,604N,3,1754382205,1754382205,1754382218,1754382221
1754366400_6..N04X106,603N,3,1754382295,1754382295,1754382308,1754382311
1754366400_6..N04X106,602N,3,1754382369,1754382369,1754382380,1754382383
1754366400_6..N04X106,601N,2,1754382486,,1754382551,1754382554
1754366460_4..N13X355,420N,3,,1754381004,1754381039,1754381045
1754366460_4..N13X355,419N,3,1754381091,1754381091,1754381096,1754381099
1754366460_4..N13X355,418N,3,1754381151,1754381151,1754381168,1754381171
1754366460_4..N13X355,640N,3,1754381245,1754381245,1754381261,1754381264
1754366460_4..N13X355,639N,4,1754381347,1754381347,1754381354,1754381360
1754366460_4..N13X355,638N,4,1754381421,1754381421,1754381450,1754381453
1754366460_4..N13X355,637N,4,1754381484,1754381484,1754381495,1754381498
1754366460_4..N13X355,636N,4,1754381562,1754381562,1754381576,1754381579
1754366460_4..N13X355,635N,4,1754381641,1754381641,1754381669,1754381675
1754366460_4..N13X355,634N,4,1754381750,1754381750,1754381756,1754381759
1754366460_4..N13X355,633N,4,1754381811,1754381811,1754381819,1754381825
1754366460_4..N13X355,632N,4,1754381872,1754381872,1754381885,1754381888
1754366460_4..N13X355,631N,4,1754381986,1754381986,1754382008,1754382011
1754366460_4..N13X355,630N,4,1754382101,1754382101,1754382113,1754382116
1754366460_4..N13X355,629N,4,1754382183,1754382183,1754382194,1754382200
1754366460_4..N13X355,628N,4,1754382267,1754382267,1754382275,1754382278
1754366460_4..N13X355,627N,4,1754382341,1754382341,1754382350,1754382353
1754366460_4..N13X355,626N,4,1754382428,1754382428,1754382434,1754382440
