trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1755144000_7..S,701S,1,,1755158400,1755158401,1755158404
1755144000_7..S,702S,1,1755158530,1755158550,1755158539,1755158545
1755144000_7..S,705S,1,1755158637,1755158657,1755158635,1755158638
1755144000_7..S,706S,1,1755158707,1755158727,1755158713,1755158716
1755144000_7..S,707S,1,1755158753,1755158773,1755158794,1755158800
1755144000_7..S,708S,1,1755158932,1755158952,1755158875,1755158878
1755144000_7..S,709S,1,1755158924,1755158944,1755158959,1755158965
1755144000_7..S,710S,1,1755158952,1755158972,1755159079,1755159085
1755144000_7..S,712S,M,1755159162,1755159182,1755159211,1755159214
1755144000_7..S,714S,M,1755159319,1755159339,1755159341,1755159343
1755144000_7..S,715S,M,1755159384,1755159404,1755159406,1755159409
1755144000_7..S,716S,M,1755159460,1755159480,1755159484,1755159490
1755144000_7..S,718S,1,1755159579,1755159599,1755159598,1755159601
1755144000_7..S,719S,1,1755159674,1755159694,1755159721,1755159724
1755144000_7..S,720S,1,1755159784,1755159804,1755159881,1755159883
1755144000_7..S,721S,1,1755159915,1755159935,1755159964,1755159970
1755144000_7..S,723S,1,1755160209,1755160229,1755160216,1755160219
1755144000_7..S,724S,1,1755160297,1755160317,1755160321,1755160324
1755144000_7..S,725S,1,1755160383,1755160403,1755160438,1755160441
1755144000_7..S,726S,2,1755160553,,1755160618,1755160621
1755144300_7..N,726N,2,,1755158707,1755158725,1755158731
1755144300_7..N,725N,2,1755158837,1755158857,1755158899,1755158905
1755144300_7..N,724N,2,1755158924,1755158944,1755158998,1755159001
1755144300_7..N,723N,2,1755159041,1755159061,1755159094,1755159100
1755144300_7..N,721N,1,1755159330,1755159350,1755159367,1755159385
1755144300_7..N,720N,1,1755159438,1755159458,1755159451,1755159454
1755144300_7..N,719N,2,1755159573,1755159593,1755159628,1755159631
1755144300_7..N,718N,2,1755159932,1755159952,1755159793,1755159796
1755144300_7..N,716N,2,1755159938,1755159958,1755159919,1755159925
1755144300_7..N,715N,2,1755160022,1755160042,1755160003,1755160006
1755144300_7..N,714N,2,1755160089,1755160109,1755160144,1755160150
1755144300_7..N,713N,2,1755160179,1755160199,1755160226,1755160228
1755144300_7..N,712N,2,1755160455,1755160475,1755160426,1755160429
1755144300_7..N,711N,2,1755160554,1755160574,1755160531,1755160534
1755144300_7..N,710N,2,1755160661,1755160681,1755160609,1755160615
1755144300_7..N,709N,2,1755160750,1755160770,1755160699,1755160705
1755144300_7..N,708N,2,1755160744,1755160764,1755160783,1755160786
1755144300_7..N,707N,2,1755160826,1755160846,1755160870,1755160871
1755144300_7..N,706N,2,1755160907,1755160927,1755160916,1755160918
1755144300_7..N,705N,2,1755161116,1755161136,1755161179,1755161185
1755144300_7..N,702N,2,1755161255,1755161275,1755161296,1755161299
1755144300_7..N,701N,M,1755161405,,1755161464,1755161470
1755144330_1..S03R,101S,4,,1755158730,1755158734,1755158740
1755144330_1..S03R,103S,1,1755158827,1755158827,1755158839,1755158845
1755144330_1..S03R,104S,1,1755158914,1755158914,1755158926,1755158929
1755144330_1..S03R,106S,1,1755158996,1755158996,1755159004,1755159010
1755144330_1..S03R,107S,1,1755159088,1755159088,1755159100,1755159103
1755144330_1..S03R,108S,1,1755159165,1755159165,1755159178,1755159181
1755144330_1..S03R,109S,1,1755159259,1755159259,1755159274,1755159280
1755144330_1..S03R,110S,1,1755159348,1755159348,1755159361,1755159364
1755144330_1..S03R,111S,1,1755159440,1755159440,1755159454,1755159460
1755144330_1..S03R,112S,1,1755159560,1755159560,1755159571,1755159574
1755144330_1..S03R,113S,1,1755159653,1755159653,1755159664,1755159670
1755144330_1..S03R,114S,1,1755159760,1755159760,1755159769,1755159775
1755144330_1..S03R,115S,1,1755159898,1755159898,1755159943,1755159946
1755144330_1..S03R,116S,1,1755160029,1755160029,1755160036,1755160039
1755144330_1..S03R,117S,1,1755160132,1755160132,1755160141,1755160144
1755144330_1..S03R,118S,1,1755160201,1755160201,1755160241,1755160243
1755144330_1..S03R,119S,1,1755160304,1755160304,1755160384,1755160390
1755144330_1..S03R,120S,1,1755160909,1755160909,1755160936,1755160939
1755144330_1..S03R,121S,1,1755161012,1755161012,1755161023,1755161026
1755144330_1..S03R,122S,1,1755161091,1755161091,1755161098,1755161101
1755144330_1..S03R,123S,1,1755161169,1755161169,1755161179,1755161185
1755144330_1..S03R,124S,1,1755161249,1755161249,1755161254,1755161260
1755144330_1..S03R,125S,1,1755161324,1755161324,1755161335,1755161338
1755144330_1..S03R,126S,1,1755161416,1755161416,1755161428,1755161431
1755144330_1..S03R,127S,1,1755161524,1755161524,1755161551,1755161554
1755144330_1..S03R,128S,1,1755161619,1755161619,1755161635,1755161636
1755144330_1..S03R,129S,1,1755161688,1755161688,1755161698,1755161701
1755144330_1..S03R,130S,1,1755161751,1755161751,1755161758,1755161761
1755144330_1..S03R,131S,1,1755161813,1755161813,1755161824,1755161830
1755144330_1..S03R,132S,1,1755161881,1755161881,1755161891,1755161893
1755144330_1..S03R,133S,1,1755161957,1755161957,1755161965,1755161968
1755144330_1..S03R,134S,1,1755162033,1755162033,1755162041,1755162043
1755144330_1..S03R,135S,1,1755162112,1755162112,1755162121,1755162124
1755144330_1..S03R,136S,1,1755162179,1755162179,1755162190,1755162191
1755144330_1..S03R,137S,1,1755162222,1755162342,1755162259,1755162265
1755144330_1..S03R,138S,1,1755162325,1755162325,1755162334,1755162340
1755144330_1..S03R,139S,1,1755162398,1755162398,1755162406,1755162409
1755144330_1..S03R,142S,4,1755162481,,1755162541,1755162544
1755144420_4..N13R,257N,1,,1755158820,1755158824,1755158830
1755144420_4..N13R,256N,4,1755158891,1755158891,1755158905,1755158908
1755144420_4..N13R,255N,4,1755158963,1755158963,1755158974,1755158980
1755144420_4..N13R,254N,4,1755159055,1755159055,1755159070,1755159073
1755144420_4..N13R,253N,4,1755159133,1755159133,1755159151,1755159154
1755144420_4..N13R,252N,4,1755159221,1755159221,1755159229,1755159235
1755144420_4..N13R,251N,4,1755159310,1755159310,1755159331,1755159334
1755144420_4..N13R,250N,4,1755159449,1755159449,1755159478,1755159481
1755144420_4..N13R,249N,4,1755159556,1755159556,1755159571,1755159574
1755144420_4..N13R,248N,4,1755159642,1755159642,1755159658,1755159661
1755144420_4..N13R,239N,4,1755159744,1755159744,1755159766,1755159769
1755144420_4..N13R,238N,4,1755159856,1755159856,1755159871,1755159874
1755144420_4..N13R,237N,4,1755159958,1755159958,1755159973,1755159976
1755144420_4..N13R,236N,4,1755160065,1755160065,1755160078,1755160081
1755144420_4..N13R,235N,4,1755160135,1755160135,1755160153,1755160156
1755144420_4..N13R,234N,3,1755160206,1755160326,1755160255,1755160256
1755144420_4..N13R,423N,3,1755160370,1755160370,1755160391,1755160393
1755144420_4..N13R,420N,3,1755160628,1755160628,1755160639,1755160645
1755144420_4..N13R,419N,3,1755160691,1755160691,1755160699,1755160705
1755144420_4..N13R,418N,3,1755160759,1755160759,1755160780,1755160781
1755144420_4..N13R,640N,3,1755160863,1755160863,1755160879,1755160885
1755144420_4..N13R,639N,4,1755160974,1755160974,1755160984,1755160990
1755144420_4..N13R,638N,4,1755161051,1755161051,1755161081,1755161083
1755144420_4..N13R,637N,4,1755161115,1755161115,1755161134,1755161140
1755144420_4..N13R,636N,4,1755161200,1755161200,1755161216,1755161218
1755144420_4..N13R,635N,4,1755161277,1755161277,1755161311,1755161314
1755144420_4..N13R,634N,4,1755161391,1755161391,1755161404,1755161410
1755144420_4..N13R,633N,4,1755161459,1755161459,1755161464,1755161470
1755144420_4..N13R,632N,4,1755161520,1755161520,1755161533,1755161536
1755144420_4..N13R,631N,4,1755161622,1755161622,1755161644,1755161650
1755144420_4..N13R,630N,4,1755161737,1755161737,1755161749,1755161755
1755144420_4..N13R,629N,4,1755161819,1755161819,1755161836,1755161839
1755144420_4..N13R,628N,4,1755161905,1755161905,1755161914,1755161920
1755144420_4..N13R,627N,4,1755161984,1755161984,1755161996,1755161998
1755144420_4..N13R,626N,4,1755162073,1755162073,1755162088,1755162091
1755144420_4..N13R,625N,4,1755162160,1755162160,1755162178,1755162181
1755144420_4..N13R,624N,4,1755162249,1755162249,1755162259,1755162265
1755144420_4..N13R,623N,4,1755162320,1755162320,1755162334,1755162340
1755144420_4..N13R,622N,4,1755162392,1755162392,1755162403,1755162406
1755144420_4..N13R,621N,4,1755162477,1755162477,1755162865,1755162869
1755144420_4..N13R,416N,4,1755163008,1755163008,1755163024,1755163030
1755144420_4..N13R,415N,4,1755163101,1755163101,1755163135,1755163139
1755144420_4..N13R,414N,4,1755163239,1755163239,1755163261,1755163264
1755144420_4..N13R,413N,4,1755163344,1755163344,1755163360,1755163364
1755144420_4..N13R,412N,4,1755163432,1755163432,1755163450,1755163454
1755144420_4..N13R,411N,4,1755163512,1755163512,1755163525,1755163529
1755144420_4..N13R,410N,4,1755163582,1755163582,1755163594,1755163600
1755144420_4..N13R,409N,4,1755163634,1755163994,1755163679,1755163681
1755144420_4..N13R,408N,4,1755163753,1755163753,1755163771,1755163774
1755144420_4..N13R,407N,4,1755163833,1755163833,1755163849,1755163855
1755144420_4..N13R,406N,4,1755163924,1755163924,1755163936,1755163939
1755144420_4..N13R,405N,4,1755164025,1755164025,1755164041,1755164044
1755144420_4..N13R,402N,4,1755164122,1755164122,1755164140,1755164144
1755144420_4..N13R,401N,4,1755164394,,1755164455,1755164459
1755144750_6..N01R,640N,4,,1755159150,1755159139,1755159145
1755144750_6..N01R,639N,4,1755159234,1755159234,1755159244,1755159250
1755144750_6..N01R,638N,4,1755159313,1755159313,1755159346,1755159349
