trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1754107200_7..S,701S,M,,1754121600,1754121585,1754121588
1754107200_7..S,702S,1,1754121730,1754121750,1754121726,1754121729
1754107200_7..S,705S,1,1754121838,1754121858,1754121819,1754121825
1754107200_7..S,706S,1,1754121907,1754121927,1754121906,1754121909
1754107200_7..S,707S,1,1754121962,1754121982,1754121984,1754121990
1754107200_7..S,708S,1,1754122035,1754122055,1754122068,1754122071
1754107200_7..S,709S,1,1754122114,1754122134,1754122146,1754122149
1754107200_7..S,710S,1,1754122150,1754122170,1754122254,1754122260
1754107200_7..S,712S,M,1754122360,1754122380,1754122368,1754122371
1754107200_7..S,714S,M,1754122505,1754122525,1754122506,1754122509
1754107200_7..S,715S,M,1754122570,1754122590,1754122569,1754122575
1754107200_7..S,716S,M,1754122660,1754122680,1754122650,1754122653
1754107200_7..S,718S,1,1754122779,1754122799,1754122764,1754122770
1754107200_7..S,719S,1,1754123000,1754123020,1754123094,1754123100
1754107200_7..S,720S,2,1754123150,1754123170,1754123265,1754123268
1754107200_7..S,721S,2,1754123296,1754123316,1754123349,1754123355
1754107200_7..S,723S,1,1754123591,1754123611,1754123589,1754123595
1754107200_7..S,724S,1,1754123686,1754123706,1754123688,1754123691
1754107200_7..S,725S,1,1754123811,1754123831,1754123860,1754123865
1754107200_7..S,726S,2,1754123971,,1754123985,1754123988
1754107320_5..S32R,501S,1,,1754121720,1754121696,1754121699
1754107320_5..S32R,502S,1,1754121802,1754121802,1754121816,1754121819
1754107320_5..S32R,503S,1,1754121917,1754121917,1754121933,1754121939
1754107320_5..S32R,504S,1,1754122044,1754122044,1754122053,1754122056
1754107320_5..S32R,505S,1,1754122119,1754122119,1754122131,1754122134
1754107320_5..S32R,213S,M,1754122278,,1754122326,1754122329
1754107380_3..S88R,301S,4,,1754121780,1754121849,1754121855
1754107380_3..S88R,302S,1,1754121870,1754121870,1754121849,1754121855
1754107380_3..S88R,224S,2,1754121989,1754121989,1754122005,1754122008
1754107380_3..S88R,225S,2,1754122113,1754122113,1754122131,1754122134
1754107380_3..S88R,226S,2,1754122226,1754122226,1754122239,1754122245
1754107380_3..S88R,227S,2,1754122306,1754122306,1754122326,1754122329
1754107380_3..S88R,120S,2,1754122600,1754122600,1754122614,1754122620
1754107380_3..S88R,123S,2,1754122778,1754122898,1754122824,1754122830
1754107380_3..S88R,127S,2,1754123054,1754123174,1754123109,1754123115
1754107380_3..S88R,128S,2,1754123164,,1754123214,1754123220
1754107380_5..N32X001,213N,M,,1754121780,1754121729,1754121735
1754107380_5..N32X001,505N,2,1754121887,1754121887,1754121888,1754121891
1754107380_5..N32X001,504N,2,1754121960,1754121960,1754121966,1754121969
1754107380_5..N32X001,503N,2,1754122074,1754122074,1754122086,1754122089
1754107380_5..N32X001,502N,2,1754122185,1754122185,1754122203,1754122206
1754107380_5..N32X001,501N,1,1754122316,,1754122386,1754122389
1754107500_3..N90R,128N,2,,1754121900,1754121849,1754121855
1754107500_3..N90R,127N,3,1754121962,1754121962,1754122074,1754122080
1754107500_3..N90R,123N,3,1754122275,1754122275,1754122290,1754122293
1754107500_3..N90R,120N,3,1754122451,1754122451,1754122464,1754122470
1754107500_3..N90R,227N,3,1754122694,1754122694,1754122713,1754122716
1754107500_3..N90R,226N,3,1754122766,1754122766,1754122785,1754122788
1754107500_3..N90R,225N,3,1754122862,1754122862,1754122875,1754122878
1754107500_3..N90R,224N,3,1754122963,1754122963,1754122974,1754122980
1754107500_3..N90R,302N,4,1754123054,1754123294,1754123106,1754123109
1754107500_3..N90R,301N,4,1754123175,,1754123256,1754123259
1754107560_1..S03X002,101S,4,,1754121960,1754121954,1754121960
1754107560_1..S03X002,103S,1,1754122109,1754122109,1754122119,1754122125
1754107560_1..S03X002,104S,1,1754122195,1754122195,1754122215,1754122218
1754107560_1..S03X002,106S,1,1754122285,1754122285,1754122293,1754122296
1754107560_1..S03X002,107S,1,1754122373,1754122373,1754122380,1754122383
1754107560_1..S03X002,108S,1,1754122445,1754122445,1754122458,1754122461
1754107560_1..S03X002,109S,1,1754122536,1754122536,1754122554,1754122560
1754107560_1..S03X002,110S,1,1754122626,1754122626,1754122635,1754122638
1754107560_1..S03X002,111S,1,1754122714,1754122714,1754122725,1754122728
1754107560_1..S03X002,112S,1,1754122827,1754122827,1754122839,1754122845
1754107560_1..S03X002,113S,1,1754122923,1754122923,1754122935,1754122938
1754107560_1..S03X002,114S,1,1754122994,1754123024,1754123034,1754123040
1754107560_1..S03X002,120S,1,1754123548,1754123578,1754123598,1754123601
1754107560_1..S03X002,121S,1,1754123672,1754123672,1754123676,1754123680
1754107560_1..S03X002,122S,1,1754123746,1754123746,1754123751,1754123755
1754107560_1..S03X002,123S,1,1754123822,1754123822,1754123830,1754123835
1754107560_1..S03X002,124S,1,1754123898,1754123898,1754123905,1754123910
1754107560_1..S03X002,125S,1,1754123971,1754123971,1754123980,1754123985
1754107560_1..S03X002,126S,1,1754124061,1754124061,1754124066,1754124070
1754107560_1..S03X002,127S,1,1754124155,1754124155,1754124205,1754124210
1754107560_1..S03X002,128S,1,1754124273,1754124273,1754124280,1754124285
1754107560_1..S03X002,129S,1,1754124337,1754124337,1754124351,1754124355
1754107560_1..S03X002,130S,1,1754124404,1754124404,1754124411,1754124415
1754107560_1..S03X002,131S,1,1754124466,1754124466,1754124475,1754124480
1754107560_1..S03X002,132S,1,1754124532,1754124532,1754124543,1754124546
1754107560_1..S03X002,133S,1,1754124611,1754124611,1754124621,1754124625
1754107560_1..S03X002,134S,1,1754124687,1754124687,1754124693,1754124696
1754107560_1..S03X002,135S,1,1754124763,1754124763,1754124768,1754124771
1754107560_1..S03X002,136S,1,1754124825,1754124825,1754124831,1754124835
1754107560_1..S03X002,137S,1,1754124860,1754125040,1754125125,1754125128
1754107560_1..S03X002,138S,1,1754125187,1754125187,1754125200,1754125203
1754107560_1..S03X002,139S,1,1754125262,1754125262,1754125305,1754125308
1754107560_1..S03X002,142S,4,1754125390,,1754125450,1754125455
1754107620_2..N01X033,213N,3,,1754122020,1754121993,1754121996
1754107620_2..N01X033,212N,3,1754122103,1754122103,1754122116,1754122119
1754107620_2..N01X033,211N,3,1754122204,1754122204,1754122218,1754122221
1754107620_2..N01X033,210N,3,1754122309,1754122309,1754122320,1754122323
1754107620_2..N01X033,209N,3,1754122389,1754122389,1754122401,1754122404
1754107620_2..N01X033,208N,3,1754122476,1754122476,1754122488,1754122491
1754107620_2..N01X033,207N,3,1754122568,1754122568,1754122584,1754122590
1754107620_2..N01X033,206N,3,1754122646,1754122646,1754122665,1754122668
1754107620_2..N01X033,205N,3,1754122734,1754122734,1754122749,1754122755
1754107620_2..N01X033,204N,3,1754122830,1754122830,1754122866,1754122869
1754107620_2..N01X033,201N,2,1754122942,,1754123016,1754123019
1754107710_4..N13R,257N,1,,1754122110,1754122110,1754122113
1754107710_4..N13R,256N,4,1754122179,1754122179,1754122194,1754122200
1754107710_4..N13R,255N,4,1754122255,1754122255,1754122269,1754122275
1754107710_4..N13R,254N,4,1754122353,1754122353,1754122371,1754122374
1754107710_4..N13R,253N,4,1754122437,1754122437,1754122458,1754122461
1754107710_4..N13R,252N,4,1754122526,1754122526,1754122545,1754122548
1754107710_4..N13R,251N,4,1754122629,1754122629,1754122644,1754122650
1754107710_4..N13R,250N,4,1754122761,1754122761,1754122776,1754122779
1754107710_4..N13R,249N,4,1754122853,1754122853,1754122869,1754122875
1754107710_4..N13R,248N,4,1754122956,1754122956,1754123028,1754123031
1754107710_4..N13R,239N,4,1754123136,1754123136,1754123169,1754123175
1754107710_4..N13R,238N,4,1754123262,1754123262,1754123283,1754123286
1754107710_4..N13R,237N,4,1754123367,1754123367,1754123388,1754123391
1754107710_4..N13R,236N,4,1754123475,1754123475,1754123490,1754123493
1754107710_4..N13R,235N,4,1754123546,1754123546,1754123568,1754123571
1754107710_4..N13R,234N,3,1754123660,1754123660,1754123688,1754123691
1754107710_4..N13R,423N,3,1754123804,1754123804,1754123838,1754123841
1754107710_4..N13R,420N,3,1754124081,1754124081,1754124096,1754124100
1754107710_4..N13R,419N,3,1754124148,1754124148,1754124160,1754124165
1754107710_4..N13R,418N,3,1754124218,1754124218,1754124235,1754124240
1754107710_4..N13R,640N,3,1754124317,1754124317,1754124348,1754124351
1754107710_4..N13R,639N,4,1754124440,1754124440,1754124453,1754124456
1754107710_4..N13R,638N,4,1754124517,1754124517,1754124550,1754124555
1754107710_4..N13R,637N,4,1754124589,1754124589,1754124610,1754124615
1754107710_4..N13R,636N,4,1754124721,1754124721,1754124756,1754124760
1754107710_4..N13R,635N,4,1754124849,1754124849,1754124888,1754124891
1754107710_4..N13R,634N,4,1754124967,1754124967,1754124981,1754124985
1754107710_4..N13R,633N,4,1754125040,1754125040,1754125053,1754125056
1754107710_4..N13R,632N,4,1754125106,1754125106,1754125131,1754125135
1754107710_4..N13R,631N,4,1754125217,1754125217,1754125245,1754125248
1754107710_4..N13R,630N,4,1754125334,1754125334,1754125345,1754125350
1754107710_4..N13R,629N,4,1754125418,1754125418,1754125435,1754125440
1754107710_4..N13R,628N,4,1754125506,1754125506,1754125518,1754125525
1754107710_4..N13R,627N,4,1754125591,1754125591,1754125605,1754125608
1754107710_4..N13R,626N,4,1754125684,1754125684,1754125698,1754125701
1754107710_4..N13R,625N,4,1754125772,1754125772,1754125788,1754125791
1754107710_4..N13R,624N,4,1754125859,1754125859,1754125870,1754125875
1754107710_4..N13R,623N,4,1754125935,1754125935,1754125950,1754125953
1754107710_4..N13R,622N,4,1754126009,1754126009,1754126025,1754126028
1754107710_4..N13R,621N,4,1754126106,1754126106,1754126125,1754126130
1754107710_4..N13R,416N,4,1754126272,1754126272,1754126295,1754126298
1754107710_4..N13R,415N,4,1754126341,1754126701,1754126391,1754126395
1754107710_4..N13R,414N,4,1754126497,1754126497,1754126571,1754126575
1754107710_4..N13R,413N,4,1754126656,1754126656,1754126673,1754126676
1754107710_4..N13R,412N,4,1754126741,1754126741,1754126755,1754126760
1754107710_4..N13R,411N,4,1754126817,1754126817,1754126830,1754126835
1754107710_4..N13R,410N,4,1754126890,1754126890,1754126913,1754126916
1754107710_4..N13R,409N,4,1754126986,1754126986,1754127000,1754127003
1754107710_4..N13R,408N,4,1754127075,1754127075,1754127090,1754127093
1754107710_4..N13R,407N,4,1754127153,1754127153,1754127175,1754127180
1754107710_4..N13R,406N,4,1754127250,1754127250,1754127264,1754127270
1754107710_4..N13R,405N,4,1754127354,1754127354,1754127369,1754127375
1754107710_4..N13R,402N,4,1754127451,1754127451,1754127465,1754127468
1754107710_4..N13R,401N,1,1754127540,,1754127603,1754127606
1754107770_2..S08X016,222S,3,,1754122170,1754121099,1754121105
1754107770_2..S08X016,224S,2,1754122326,1754122326,1754122335,1754122338
1754107770_2..S08X016,225S,2,1754122418,1754122418,1754122425,1754122428
1754107770_2..S08X016,226S,2,1754122501,1754122501,1754122509,1754122515
1754107770_2..S08X016,227S,2,1754122563,1754122563,1754122593,1754122596
1754107770_2..S08X016,120S,1,1754122795,1754122915,1754122845,1754122848
1754107770_2..S08X016,121S,1,1754122917,1754122917,1754122929,1754122935
1754107770_2..S08X016,122S,1,1754122994,1754122994,1754123001,1754123004
1754107770_2..S08X016,123S,1,1754123072,1754123072,1754123079,1754123085
1754107770_2..S08X016,124S,1,1754123145,1754123145,1754123151,1754123154
1754107770_2..S08X016,125S,1,1754123217,1754123217,1754123226,1754123229
1754107770_2..S08X016,126S,1,1754123304,1754123304,1754123313,1754123316
1754107770_2..S08X016,127S,1,1754123404,1754123404,1754123484,1754123490
1754107770_2..S08X016,128S,1,1754123553,1754123553,1754123571,1754123574
1754107770_2..S08X016,129S,1,1754123623,1754123623,1754123634,1754123640
1754107770_2..S08X016,130S,1,1754123684,1754123684,1754123691,1754123695
1754107770_2..S08X016,131S,1,1754123747,1754123747,1754123760,1754123763
1754107770_2..S08X016,132S,1,1754123814,1754123814,1754123886,1754123890
1754107770_2..S08X016,133S,1,1754123950,1754123950,1754123958,1754123961
1754107770_2..S08X016,134S,1,1754124023,1754124023,1754124030,1754124033
1754107770_2..S08X016,135S,1,1754124099,1754124099,1754124108,1754124111
1754107770_2..S08X016,136S,1,1754124162,1754124162,1754124171,1754124175
1754107770_2..S08X016,137S,2,1754124255,1754124255,1754124276,1754124280
1754107770_2..S08X016,228S,2,1754124336,1754124336,1754124351,1754124355
1754107770_2..S08X016,229S,2,1754124438,1754124438,1754124450,1754124453
1754107770_2..S08X016,230S,2,1754124500,1754124500,1754124510,1754124513
1754107770_2..S08X016,231S,2,1754124686,1754124686,1754124700,1754124705
1754107770_2..S08X016,232S,2,1754124768,1754124768,1754124783,1754124786
1754107770_2..S08X016,233S,1,1754124844,1754124844,1754124858,1754124861
1754107770_2..S08X016,234S,1,1754124902,1754125052,1754124948,1754124951
1754107770_2..S08X016,235S,1,1754125035,1754125035,1754125053,1754125056
1754107770_2..S08X016,236S,1,1754125107,1754125107,1754125116,1754125120
1754107770_2..S08X016,237S,1,1754125200,1754125200,1754125215,1754125218
1754107770_2..S08X016,238S,1,1754125293,1754125293,1754125308,1754125311
1754107770_2..S08X016,239S,1,1754125388,1754125388,1754125405,1754125410
1754107770_2..S08X016,241S,2,1754125524,1754125524,1754125540,1754125545
1754107770_2..S08X016,242S,2,1754125599,1754125599,1754125611,1754125615
1754107770_2..S08X016,243S,2,1754125682,1754125682,1754125690,1754125695
1754107770_2..S08X016,244S,2,1754125740,1754126280,1754125788,1754125791
1754107770_2..S08X016,245S,2,1754125858,1754125858,1754125870,1754125875
1754107770_2..S08X016,246S,2,1754125933,1754125933,1754125945,1754125950
1754107770_2..S08X016,247S,2,1754126029,,1754126080,1754126085
1754107830_7..N,726N,2,,1754122230,1754122398,1754122401
1754107830_7..N,725N,2,1754122382,1754122402,1754122563,1754122566
1754107830_7..N,724N,2,1754122589,1754122609,1754122653,1754122656
1754107830_7..N,723N,2,1754122698,1754122718,1754122749,1754122755
1754107830_7..N,721N,2,1754122910,1754122930,1754122956,1754122959
1754107830_7..N,720N,2,1754122966,1754122986,1754123019,1754123025
1754107830_7..N,719N,2,1754123080,1754123100,1754123148,1754123151
1754107830_7..N,718N,2,1754123235,1754123255,1754123274,1754123280
1754107830_7..N,716N,2,1754123451,1754123471,1754123400,1754123403
1754107830_7..N,715N,2,1754123445,1754123465,1754123481,1754123484
1754107830_7..N,714N,2,1754123520,1754123540,1754123559,1754123565
1754107830_7..N,713N,2,1754123597,1754123617,1754123646,1754123649
1754107830_7..N,712N,2,1754123706,1754123726,1754123748,1754123751
1754107830_7..N,711N,2,1754123779,1754123799,1754123841,1754123845
1754107830_7..N,710N,2,1754123909,1754123929,1754123928,1754123931
1754107830_7..N,709N,2,1754124065,1754124085,1754124018,1754124021
1754107830_7..N,708N,2,1754124058,1754124078,1754124100,1754124105
1754107830_7..N,707N,2,1754124144,1754124164,1754124190,1754124195
1754107830_7..N,706N,2,1754124224,1754124244,1754124231,1754124235
1754107830_7..N,705N,2,1754124255,1754124275,1754124310,1754124315
1754107830_7..N,702N,2,1754124503,1754124523,1754124423,1754124426
1754107830_7..N,701N,M,1754124538,,1754124618,1754124621
1754107920_1..N03R,142N,4,,1754122320,1754122320,1754122323
1754107920_1..N03R,139N,4,1754122410,1754122410,1754122419,1754122425
1754107920_1..N03R,138N,4,1754122480,1754122480,1754122494,1754122500
1754107920_1..N03R,137N,4,1754122553,1754122553,1754122584,1754122590
1754107920_1..N03R,136N,4,1754122647,1754122647,1754122659,1754122665
1754107920_1..N03R,135N,4,1754122712,1754122712,1754122725,1754122728
1754107920_1..N03R,134N,4,1754122795,1754122795,1754122809,1754122815
1754107920_1..N03R,133N,4,1754122876,1754122876,1754122890,1754122893
1754107920_1..N03R,132N,4,1754122953,1754122953,1754123001,1754123004
1754107920_1..N03R,131N,4,1754123058,1754123058,1754123070,1754123073
1754107920_1..N03R,130N,4,1754123122,1754123122,1754123136,1754123139
1754107920_1..N03R,129N,4,1754123189,1754123189,1754123199,1754123205
1754107920_1..N03R,128N,4,1754123255,1754123255,1754123268,1754123271
1754107920_1..N03R,127N,4,1754123340,1754123340,1754123370,1754123373
1754107920_1..N03R,126N,4,1754123472,1754123472,1754123493,1754123496
1754107920_1..N03R,125N,4,1754123575,1754123575,1754123589,1754123595
1754107920_1..N03R,124N,4,1754123659,1754123659,1754123676,1754123680
1754107920_1..N03R,123N,4,1754123747,1754123747,1754123781,1754123785
1754107920_1..N03R,122N,4,1754123853,1754123853,1754123868,1754123871
1754107920_1..N03R,121N,4,1754123937,1754123937,1754123955,1754123958
1754107920_1..N03R,120N,4,1754124030,1754124030,1754124070,1754124075
1754107920_1..N03R,119N,4,1754124152,1754124152,1754124175,1754124180
1754107920_1..N03R,118N,4,1754124241,1754124241,1754124255,1754124258
1754107920_1..N03R,117N,4,1754124317,1754124317,1754124333,1754124336
1754107920_1..N03R,116N,4,1754124429,1754124429,1754124456,1754124460
1754107920_1..N03R,115N,4,1754124544,1754124544,1754124561,1754124565
1754107920_1..N03R,114N,4,1754124637,1754124637,1754124655,1754124660
1754107920_1..N03R,113N,4,1754124749,1754124749,1754124768,1754124771
1754107920_1..N03R,112N,4,1754124856,1754124856,1754124876,1754124880
1754107920_1..N03R,111N,4,1754124974,1754124974,1754125000,1754125005
1754107920_1..N03R,110N,4,1754125078,1754125078,1754125090,1754125095
1754107920_1..N03R,109N,4,1754125164,1754125164,1754125180,1754125185
1754107920_1..N03R,108N,4,1754125271,1754125271,1754125278,1754125281
1754107920_1..N03R,107N,4,1754125350,1754125350,1754125360,1754125365
1754107920_1..N03R,106N,4,1754125439,1754125439,1754125461,1754125465
1754107920_1..N03R,104N,4,1754125533,1754125533,1754125551,1754125555
1754107920_1..N03R,103N,4,1754125609,1754125789,1754125665,1754125668
1754107920_1..N03R,101N,1,1754125743,,1754125810,1754125815
1754107950_6..N01R,640N,4,,1754122350,1754122356,1754122359
1754107950_6..N01R,639N,4,1754122429,1754122429,1754122434,1754122440
1754107950_6..N01R,638N,4,1754122499,1754122499,1754122524,1754122530
1754107950_6..N01R,637N,4,1754122561,1754122561,1754122569,1754122575
1754107950_6..N01R,636N,4,1754122681,1754122681,1754122716,1754122719
