trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1754884800_7..S,701S,M,,1754899200,1754899179,1754899185
1754884800_7..S,702S,1,1754899330,1754899350,1754899350,1754899353
1754884800_7..S,705S,1,1754899438,1754899458,1754899443,1754899446
1754884800_7..S,706S,1,1754899507,1754899527,1754899524,1754899530
1754884800_7..S,707S,1,1754899574,1754899594,1754899605,1754899608
1754884800_7..S,708S,1,1754899653,1754899673,1754899680,1754899683
1754884800_7..S,709S,1,1754899730,1754899750,1754899755,1754899758
1754884800_7..S,710S,1,1754899811,1754899831,1754899860,1754899863
1754884800_7..S,712S,M,1754899960,1754899980,1754899965,1754899968
1754884800_7..S,714S,M,1754900106,1754900126,1754900096,1754900100
1754884800_7..S,715S,M,1754900170,1754900190,1754900163,1754900166
1754884800_7..S,716S,M,1754900260,1754900280,1754900244,1754900246
1754884800_7..S,718S,1,1754900380,1754900400,1754900358,1754900361
1754884800_7..S,719S,1,1754900477,1754900497,1754900490,1754900493
1754884800_7..S,720S,1,1754900567,1754900587,1754900616,1754900619
1754884800_7..S,721S,1,1754900655,1754900675,1754900694,1754900696
1754884800_7..S,723S,1,1754900936,1754900956,1754900943,1754900946
1754884800_7..S,724S,1,1754901026,1754901046,1754901026,1754901030
1754884800_7..S,725S,1,1754901123,1754901143,1754901129,1754901131
1754884800_7..S,726S,2,1754901311,,1754901318,1754901321
1754884920_5..S32R,501S,1,,1754899320,1754899359,1754899365
1754884920_5..S32R,502S,1,1754899467,1754899467,1754899479,1754899485
1754884920_5..S32R,503S,1,1754899583,1754899583,1754899596,1754899599
1754884920_5..S32R,504S,1,1754899705,1754899705,1754899719,1754899725
1754884920_5..S32R,505S,1,1754899786,1754899786,1754899800,1754899803
1754884920_5..S32R,213S,M,1754899937,,1754899991,1754899995
1754884950_6..N01R,640N,4,,1754899350,1754899359,1754899365
1754884950_6..N01R,639N,4,1754899439,1754899439,1754899449,1754899455
1754884950_6..N01R,638N,4,1754899517,1754899517,1754899548,1754899551
1754884950_6..N01R,637N,4,1754899583,1754899583,1754899599,1754899605
1754884950_6..N01R,636N,4,1754899685,1754899685,1754899704,1754899710
1754884950_6..N01R,635N,4,1754899766,1754899766,1754899800,1754899803
1754884950_6..N01R,634N,4,1754899891,1754899891,1754899899,1754899905
1754884950_6..N01R,633N,4,1754899961,1754899961,1754899971,1754899974
1754884950_6..N01R,632N,4,1754900025,1754900025,1754900040,1754900043
1754884950_6..N01R,631N,4,1754900123,1754900243,1754900364,1754900370
1754884950_6..N01R,630N,4,1754900454,1754900454,1754900478,1754900481
1754884950_6..N01R,629N,4,1754900552,1754900552,1754900568,1754900571
1754884950_6..N01R,628N,4,1754900641,1754900641,1754900655,1754900658
1754884950_6..N01R,627N,4,1754900723,1754900723,1754900940,1754900943
1754884950_6..N01R,626N,4,1754901030,1754901030,1754901051,1754901054
1754884950_6..N01R,625N,4,1754901126,1754901126,1754901141,1754901144
1754884950_6..N01R,624N,4,1754901207,1754901207,1754901221,1754901225
1754884950_6..N01R,623N,4,1754901285,1754901285,1754901300,1754901303
1754884950_6..N01R,622N,4,1754901358,1754901358,1754901393,1754901396
1754884950_6..N01R,621N,4,1754901471,1754901471,1754901491,1754901495
1754884950_6..N01R,619N,3,1754901627,1754901807,1754901684,1754901686
1754884950_6..N01R,618N,3,1754901758,1754901758,1754901774,1754901776
1754884950_6..N01R,617N,3,1754901836,1754901836,1754901851,1754901855
1754884950_6..N01R,616N,3,1754901965,1754901965,1754901969,1754901975
1754884950_6..N01R,615N,3,1754902035,1754902035,1754902053,1754902056
1754884950_6..N01R,614N,3,1754902138,1754902138,1754902149,1754902151
1754884950_6..N01R,613N,3,1754902223,1754902403,1754902290,1754902293
1754884950_6..N01R,612N,3,1754902384,1754902384,1754902404,1754902406
1754884950_6..N01R,611N,3,1754902485,1754902485,1754902496,1754902500
1754884950_6..N01R,610N,3,1754902552,1754902552,1754902566,1754902569
1754884950_6..N01R,609N,3,1754902638,1754902638,1754902653,1754902656
1754884950_6..N01R,608N,3,1754902724,1754902724,1754902740,1754902743
1754884950_6..N01R,607N,3,1754902829,1754902829,1754902848,1754902851
1754884950_6..N01R,606N,3,1754902901,1754902901,1754902914,1754902920
1754884950_6..N01R,604N,3,1754902981,1754902981,1754902995,1754902998
1754884950_6..N01R,603N,3,1754903071,1754903071,1754903081,1754903085
1754884950_6..N01R,602N,3,1754903143,1754903143,1754903156,1754903160
1754884950_6..N01R,601N,3,1754903309,,1754903373,1754903376
1754884980_5..N32R,213N,M,,1754899380,1754899335,1754899338
1754884980_5..N32R,505N,2,1754899513,1754899513,1754899524,1754899530
1754884980_5..N32R,504N,2,1754899599,1754899599,1754899623,1754899626
1754884980_5..N32R,503N,2,1754899731,1754899731,1754899749,1754899755
1754884980_5..N32R,502N,2,1754899854,1754899854,1754899869,1754899875
1754884980_5..N32R,501N,1,1754899982,,1754900051,1754900055
1754885070_3..S88R,301S,4,,1754899470,1754899470,1754899473
1754885070_3..S88R,302S,1,1754899560,1754899560,1754899566,1754899569
1754885070_3..S88R,224S,2,1754899653,1754899653,1754899659,1754899665
1754885070_3..S88R,225S,2,1754899741,1754899741,1754899749,1754899755
1754885070_3..S88R,226S,2,1754899827,1754899827,1754899833,1754899836
1754885070_3..S88R,227S,2,1754899885,1754899885,1754899896,1754899899
1754885070_3..S88R,120S,2,1754900112,1754900112,1754900121,1754900124
1754885070_3..S88R,123S,2,1754900229,1754900379,1754900271,1754900274
1754885070_3..S88R,127S,2,1754900519,1754900669,1754900846,1754900850
1754885070_3..S88R,128S,2,1754900888,,1754900931,1754900934
1754885100_7..N,726N,2,,1754899507,1754899509,1754899515
1754885100_7..N,725N,2,1754899637,1754899657,1754899674,1754899680
1754885100_7..N,724N,2,1754899713,1754899733,1754899773,1754899776
1754885100_7..N,723N,2,1754900166,1754900186,1754900396,1754900400
1754885100_7..N,721N,2,1754900586,1754900606,1754900553,1754900556
1754885100_7..N,720N,1,1754900736,1754900756,1754900553,1754900556
1754885100_7..N,719N,2,1754900856,1754900876,1754900553,1754900556
1754885100_7..N,718N,2,1754900976,1754900996,1754900916,1754900919
1754885100_7..N,716N,2,1754901006,1754901026,1754901041,1754901045
1754885100_7..N,715N,2,1754901087,1754901107,1754901123,1754901126
1754885100_7..N,714N,2,1754901162,1754901182,1754901201,1754901204
1754885100_7..N,713N,2,1754901254,1754901274,1754901294,1754901296
1754885100_7..N,712N,2,1754901307,1754901327,1754901386,1754901390
1754885100_7..N,711N,2,1754901505,1754901525,1754901476,1754901480
1754885100_7..N,710N,2,1754901540,1754901560,1754901561,1754901564
1754885100_7..N,709N,2,1754901701,1754901721,1754901645,1754901648
1754885100_7..N,708N,2,1754901691,1754901711,1754901729,1754901731
1754885100_7..N,707N,2,1754901773,1754901793,1754901810,1754901813
1754885100_7..N,706N,2,1754901853,1754901873,1754901855,1754901858
1754885100_7..N,705N,2,1754901887,1754901907,1754901948,1754901951
1754885100_7..N,702N,2,1754902138,1754902158,1754902059,1754902061
1754885100_7..N,701N,M,1754902174,,1754902241,1754902245
1754885130_1..S03R,101S,1,,1754899530,1754899554,1754899560
1754885130_1..S03R,103S,1,1754899630,1754899630,1754899641,1754899644
1754885130_1..S03R,104S,1,1754899716,1754899716,1754899725,1754899728
1754885130_1..S03R,106S,1,1754899796,1754899796,1754899806,1754899809
1754885130_1..S03R,107S,1,1754899888,1754899888,1754899908,1754899911
1754885130_1..S03R,108S,1,1754899972,1754899972,1754899986,1754899989
1754885130_1..S03R,109S,1,1754900062,1754900062,1754900076,1754900079
1754885130_1..S03R,110S,1,1754900148,1754900148,1754900160,1754900163
1754885130_1..S03R,111S,1,1754900240,1754900240,1754900253,1754900256
1754885130_1..S03R,112S,1,1754900354,1754900354,1754900364,1754900370
1754885130_1..S03R,113S,1,1754900448,1754900448,1754900463,1754900466
1754885130_1..S03R,114S,1,1754900556,1754900556,1754900568,1754900571
1754885130_1..S03R,115S,1,1754900642,1754900642,1754900688,1754900691
1754885130_1..S03R,116S,1,1754900768,1754900768,1754900784,1754900786
1754885130_1..S03R,117S,1,1754900879,1754900879,1754900889,1754900891
1754885130_1..S03R,118S,1,1754900947,1754900947,1754900961,1754900964
1754885130_1..S03R,119S,1,1754901024,1754901024,1754901036,1754901039
1754885130_1..S03R,120S,1,1754901184,1754901184,1754901221,1754901225
1754885130_1..S03R,121S,1,1754901295,1754901295,1754901309,1754901311
1754885130_1..S03R,122S,1,1754901376,1754901376,1754901390,1754901393
1754885130_1..S03R,123S,1,1754901464,1754901464,1754901489,1754901491
1754885130_1..S03R,124S,1,1754901556,1754901556,1754901570,1754901573
1754885130_1..S03R,125S,1,1754901635,1754901635,1754901654,1754901660
1754885130_1..S03R,126S,1,1754901735,1754901735,1754901753,1754901756
1754885130_1..S03R,127S,1,1754901846,1754901846,1754901870,1754901873
1754885130_1..S03R,128S,1,1754901938,1754901938,1754901956,1754901960
1754885130_1..S03R,129S,1,1754902011,1754902011,1754902029,1754902031
1754885130_1..S03R,130S,1,1754902082,1754902082,1754902091,1754902095
1754885130_1..S03R,131S,1,1754902148,1754902148,1754902161,1754902164
