trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1756353600_7..S,701S,1,,1756368000,1756367969,1756367975
1756353600_7..S,702S,1,1756368130,1756368150,1756368119,1756368125
1756353600_7..S,705S,1,1756368237,1756368257,1756368221,1756368224
1756353600_7..S,706S,1,1756368306,1756368326,1756368299,1756368305
1756353600_7..S,707S,1,1756368347,1756368367,1756368389,1756368395
1756353600_7..S,708S,1,1756368529,1756368549,1756368464,1756368470
1756353600_7..S,709S,1,1756368515,1756368535,1756368539,1756368545
1756353600_7..S,710S,1,1756368550,1756368570,1756368638,1756368641
1756353600_7..S,712S,M,1756368760,1756368780,1756368773,1756368776
1756353600_7..S,714S,M,1756368906,1756368926,1756368920,1756368923
1756353600_7..S,715S,M,1756368983,1756369003,1756368986,1756368989
1756353600_7..S,716S,M,1756369060,1756369080,1756369064,1756369070
1756353600_7..S,718S,1,1756369179,1756369199,1756369181,1756369184
1756353600_7..S,719S,1,1756369274,1756369294,1756369304,1756369310
1756353600_7..S,720S,1,1756369367,1756369387,1756369445,1756369448
1756353600_7..S,721S,1,1756369482,1756369502,1756369523,1756369526
1756353600_7..S,723S,1,1756369772,1756369792,1756369766,1756369769
1756353600_7..S,724S,1,1756369862,1756369882,1756369874,1756369880
1756353600_7..S,725S,1,1756369970,1756369990,1756370039,1756370045
1756353600_7..S,726S,1,1756370150,,1756370231,1756370234
1756353720_5..S32R,501S,1,,1756368120,1756368131,1756368134
1756353720_5..S32R,502S,1,1756368242,1756368242,1756368260,1756368263
1756353720_5..S32R,503S,1,1756368364,1756368364,1756368380,1756368383
1756353720_5..S32R,504S,1,1756368490,1756368490,1756368503,1756368506
1756353720_5..S32R,505S,1,1756368567,1756368567,1756368581,1756368584
1756353720_5..S32R,213S,M,1756368794,,1756368839,1756368845
1756353780_5..N32R,213N,M,,1756368180,1756368353,1756368356
1756353780_5..N32R,505N,2,1756368524,1756368524,1756368539,1756368545
1756353780_5..N32R,504N,2,1756368612,1756368612,1756368629,1756368635
1756353780_5..N32R,503N,2,1756368741,1756368741,1756368758,1756368761
1756353780_5..N32R,502N,2,1756368859,1756368859,1756368869,1756368875
1756353780_5..N32R,501N,1,1756368977,,1756369043,1756369046
1756353870_3..S88R,301S,4,,1756368270,1756368269,1756368275
1756353870_3..S88R,302S,1,1756368360,1756368360,1756368371,1756368374
1756353870_3..S88R,224S,2,1756368479,1756368479,1756368491,1756368494
1756353870_3..S88R,225S,2,1756368598,1756368598,1756368611,1756368614
1756353870_3..S88R,226S,2,1756368707,1756368707,1756368716,1756368719
1756353870_3..S88R,227S,2,1756368779,1756368779,1756368794,1756368800
1756353870_3..S88R,120S,2,1756369122,1756369122,1756369139,1756369145
1756353870_3..S88R,123S,2,1756369303,1756369453,1756369349,1756369355
1756353870_3..S88R,127S,2,1756369582,1756369732,1756369775,1756369778
1756353870_3..S88R,128S,3,1756369874,,1756369934,1756369940
1756353900_7..N,726N,1,,1756368300,1756368299,1756368305
1756353900_7..N,725N,2,1756368430,1756368450,1756368518,1756368521
1756353900_7..N,724N,2,1756368514,1756368534,1756368611,1756368614
1756353900_7..N,723N,2,1756368974,1756368994,1756368746,1756368749
1756353900_7..N,721N,1,1756369100,1756369120,1756369025,1756369028
1756353900_7..N,720N,1,1756369095,1756369115,1756369091,1756369094
1756353900_7..N,719N,2,1756369214,1756369234,1756369268,1756369271
1756353900_7..N,718N,2,1756369365,1756369385,1756369394,1756369400
1756353900_7..N,716N,2,1756369540,1756369560,1756369526,1756369529
1756353900_7..N,715N,2,1756369630,1756369650,1756369610,1756369613
1756353900_7..N,714N,2,1756369690,1756369710,1756369688,1756369691
1756353900_7..N,713N,2,1756369766,1756369786,1756369766,1756369769
1756353900_7..N,712N,2,1756369925,1756369945,1756369859,1756369865
1756353900_7..N,711N,2,1756370034,1756370054,1756369949,1756369955
1756353900_7..N,710N,2,1756370109,1756370129,1756370030,1756370033
1756353900_7..N,709N,2,1756370192,1756370212,1756370114,1756370120
1756353900_7..N,708N,2,1756370193,1756370213,1756370195,1756370198
1756353900_7..N,707N,2,1756370252,1756370272,1756370270,1756370273
1756353900_7..N,706N,2,1756370321,1756370341,1756370321,1756370324
1756353900_7..N,705N,2,1756370471,1756370491,1756370399,1756370405
1756353900_7..N,702N,2,1756370481,1756370501,1756370516,1756370519
1756353900_7..N,701N,2,1756370631,,1756370666,1756370669
1756353930_1..S03R,101S,4,,1756368330,1756368329,1756368335
1756353930_1..S03R,103S,1,1756368458,1756368458,1756368470,1756368473
1756353930_1..S03R,104S,1,1756368546,1756368546,1756368560,1756368563
1756353930_1..S03R,106S,1,1756368631,1756368631,1756368641,1756368644
1756353930_1..S03R,107S,1,1756368725,1756368725,1756368734,1756368740
1756353930_1..S03R,108S,1,1756368803,1756368803,1756368809,1756368815
1756353930_1..S03R,109S,1,1756368892,1756368892,1756368905,1756368908
1756353930_1..S03R,110S,1,1756368981,1756368981,1756368995,1756368998
1756353930_1..S03R,111S,1,1756369074,1756369074,1756369091,1756369094
1756353930_1..S03R,112S,1,1756369196,1756369196,1756369214,1756369220
1756353930_1..S03R,113S,1,1756369299,1756369299,1756369310,1756369313
1756353930_1..S03R,114S,1,1756369402,1756369402,1756369409,1756369415
1756353930_1..S03R,115S,1,1756369487,1756369487,1756369499,1756369505
1756353930_1..S03R,116S,1,1756369579,1756369579,1756369589,1756369595
1756353930_1..S03R,117S,1,1756369688,1756369688,1756369700,1756369703
1756353930_1..S03R,118S,1,1756369758,1756369758,1756369769,1756369775
1756353930_1..S03R,119S,1,1756369841,1756369841,1756369859,1756369865
1756353930_1..S03R,120S,1,1756370009,1756370009,1756370024,1756370030
1756353930_1..S03R,121S,1,1756370101,1756370101,1756370111,1756370114
1756353930_1..S03R,122S,1,1756370180,1756370180,1756370189,1756370195
1756353930_1..S03R,123S,1,1756370263,1756370263,1756370279,1756370285
1756353930_1..S03R,124S,1,1756370347,1756370347,1756370354,1756370360
1756353930_1..S03R,125S,1,1756370426,1756370426,1756370441,1756370444
1756353930_1..S03R,126S,1,1756370521,1756370521,1756370534,1756370540
1756353930_1..S03R,127S,1,1756370665,1756370665,1756370708,1756370711
