trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1754539200_6..N04X106,621N,3,,1754553600,1754553639,1754553654
1754539200_6..N04X106,619N,3,1754553743,1754553923,1754553789,1754553804
1754539200_6..N04X106,618N,3,1754553872,1754553872,1754553879,1754553894
1754539200_6..N04X106,617N,3,1754553944,1754553944,1754553954,1754553969
1754539200_6..N04X106,616N,3,1754554059,1754554059,1754554059,1754554074
1754539200_6..N04X106,615N,3,1754554133,1754554133,1754554136,1754554151
1754539200_6..N04X106,614N,3,1754554230,1754554230,1754554241,1754554256
1754539200_6..N04X106,613N,3,1754554306,1754554486,1754554736,1754554751
1754539200_6..N04X106,612N,3,1754554836,1754554836,1754554841,1754554856
1754539200_6..N04X106,611N,3,1754554927,1754554927,1754554931,1754554946
1754539200_6..N04X106,610N,3,1754554993,1754554993,1754554991,1754555006
1754539200_6..N04X106,609N,3,1754555074,1754555074,1754555081,1754555096
1754539200_6..N04X106,608N,3,1754555154,1754555154,1754555156,1754555171
1754539200_6..N04X106,607N,3,1754555253,1754555253,1754555261,1754555276
1754539200_6..N04X106,606N,3,1754555320,1754555320,1754555321,1754555336
1754539200_6..N04X106,604N,3,1754555398,1754555398,1754555411,1754555426
1754539200_6..N04X106,603N,3,1754555486,1754555486,1754555486,1754555501
1754539200_6..N04X106,602N,3,1754555560,1754555560,1754555561,1754555576
1754539200_6..N04X106,601N,2,1754555720,,1754555816,1754555831
1754539200_7..S,701S,M,,1754553600,1754553519,1754553534
1754539200_7..S,702S,1,1754553819,1754553839,1754553699,1754553714
1754539200_7..S,705S,1,1754553820,1754553840,1754553804,1754553819
1754539200_7..S,706S,1,1754553907,1754553927,1754553879,1754553894
1754539200_7..S,707S,1,1754553962,1754553982,1754553969,1754553984
1754539200_7..S,708S,1,1754554034,1754554054,1754554059,1754554074
1754539200_7..S,709S,1,1754554115,1754554135,1754554136,1754554151
1754539200_7..S,710S,1,1754554197,1754554217,1754554241,1754554256
1754539200_7..S,712S,M,1754554360,1754554380,1754554361,1754554376
1754539200_7..S,714S,M,1754554506,1754554526,1754554511,1754554526
1754539200_7..S,715S,M,1754554584,1754554604,1754554571,1754554586
1754539200_7..S,716S,M,1754554660,1754554680,1754554661,1754554676
1754539200_7..S,718S,1,1754554780,1754554800,1754554781,1754554796
1754539200_7..S,719S,1,1754554874,1754554894,1754554901,1754554916
1754539200_7..S,720S,1,1754554974,1754554994,1754555036,1754555051
1754539200_7..S,721S,1,1754555085,1754555105,1754555126,1754555141
1754539200_7..S,723S,1,1754555374,1754555394,1754555321,1754555336
1754539200_7..S,724S,1,1754555426,1754555446,1754555411,1754555426
1754539200_7..S,725S,1,1754555516,1754555536,1754555516,1754555531
1754539200_7..S,726S,2,1754555704,,1754555651,1754555666
1754539260_4..N13X355,420N,3,,1754553660,1754553654,1754553669
1754539260_4..N13X355,419N,3,1754553705,1754553705,1754553714,1754553729
1754539260_4..N13X355,418N,3,1754553777,1754553777,1754553789,1754553804
1754539260_4..N13X355,640N,3,1754553874,1754553874,1754553894,1754553909
1754539260_4..N13X355,639N,4,1754553990,1754553990,1754553999,1754554014
1754539260_4..N13X355,638N,4,1754554071,1754554071,1754554104,1754554119
1754539260_4..N13X355,637N,4,1754554138,1754554138,1754554151,1754554166
1754539260_4..N13X355,636N,4,1754554224,1754554224,1754554241,1754554256
1754539260_4..N13X355,635N,4,1754554306,1754554306,1754554331,1754554346
1754539260_4..N13X355,634N,4,1754554419,1754554419,1754554436,1754554451
1754539260_4..N13X355,633N,4,1754554495,1754554495,1754554511,1754554526
1754539260_4..N13X355,632N,4,1754554564,1754554564,1754554586,1754554601
1754539260_4..N13X355,631N,4,1754554677,1754554677,1754554691,1754554706
1754539260_4..N13X355,630N,4,1754554792,1754554792,1754554811,1754554826
1754539260_4..N13X355,629N,4,1754554884,1754554884,1754554901,1754554916
