trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1756526400_7..S,701S,1,,1756540800,1756540850,1756540853
1756526400_7..S,702S,1,1756540930,1756540950,1756540995,1756541000
1756526400_7..S,705S,1,1756541064,1756541084,1756541093,1756541100
1756526400_7..S,706S,1,1756541144,1756541164,1756541175,1756541180
1756526400_7..S,707S,1,1756541213,1756541233,1756541258,1756541261
1756526400_7..S,708S,1,1756541391,1756541411,1756541336,1756541340
1756526400_7..S,709S,1,1756541384,1756541404,1756541415,1756541420
1756526400_7..S,710S,1,1756541388,1756541408,1756541525,1756541528
1756526400_7..S,712S,M,1756541598,1756541618,1756541640,1756541645
1756526400_7..S,714S,M,1756541752,1756541772,1756541780,1756541783
1756526400_7..S,715S,M,1756541811,1756541831,1756541843,1756541846
1756526400_7..S,716S,M,1756541891,1756541911,1756541925,1756541930
1756526400_7..S,718S,1,1756541988,1756542008,1756542050,1756542053
1756526400_7..S,719S,1,1756542245,,1756542146,1756542149
1756526520_5..S32R,501S,1,,1756540920,1756540973,1756540976
1756526520_5..S32R,502S,1,1756541079,1756541079,1756541085,1756541090
1756526520_5..S32R,503S,1,1756541188,1756541188,1756541198,1756541201
1756526520_5..S32R,504S,1,1756541309,1756541309,1756541321,1756541325
1756526520_5..S32R,505S,1,1756541384,1756541384,1756541393,1756541396
1756526520_5..S32R,213S,M,1756541534,,1756541580,1756541585
1756526520_7..S,719S,1,,1756541088,1756541006,1756541010
1756526520_7..S,720S,1,1756541092,1756541112,1756541141,1756541145
1756526520_7..S,721S,1,1756541396,1756541416,1756541216,1756541220
1756526520_7..S,723S,1,1756541360,1756541380,1756541408,1756541411
1756526520_7..S,724S,1,1756541447,1756541467,1756541490,1756541495
1756526520_7..S,725S,1,1756541542,1756541562,1756541600,1756541603
1756526520_7..S,726S,2,1756541717,,1756541726,1756541730
1756526580_3..S88R,301S,4,,1756540980,1756541021,1756541025
1756526580_3..S88R,302S,1,1756541117,1756541117,1756541123,1756541126
1756526580_3..S88R,224S,2,1756541233,1756541233,1756541246,1756541250
1756526580_3..S88R,225S,2,1756541359,1756541359,1756541375,1756541378
1756526580_3..S88R,226S,2,1756541472,1756541472,1756541490,1756541495
1756526580_3..S88R,227S,2,1756541552,1756541552,1756541570,1756541573
1756526580_3..S88R,120S,2,1756541856,1756541856,1756541870,1756541873
1756526580_3..S88R,123S,2,1756542036,1756542156,1756542080,1756542083
1756526580_3..S88R,127S,2,1756542283,1756542403,1756542356,1756542359
1756526580_3..S88R,128S,3,1756542452,,1756542509,1756542515
1756526580_5..N32R,213N,M,,1756540980,1756540925,1756540928
1756526580_5..N32R,505N,2,1756541108,1756541108,1756541130,1756541135
