trip_uid,stop_id,track,arrival_time,departure_time,last_observed,marked_past
1755921600_7..S,701S,2,,1755936000,1755935985,1755935990
1755921600_7..S,702S,1,1755936150,1755936180,1755936125,1755936128
1755921600_7..S,705S,1,1755936280,1755936300,1755936263,1755936266
1755921600_7..S,706S,1,1755936340,1755936360,1755936345,1755936350
1755921600_7..S,707S,1,1755936421,1755936441,1755936435,1755936440
1755921600_7..S,708S,1,1755936490,1755936510,1755936515,1755936518
1755921600_7..S,709S,1,1755936573,1755936593,1755936590,1755936593
1755921600_7..S,710S,1,1755936610,1755936630,1755936686,1755936690
1755921600_7..S,712S,M,1755936820,1755936840,1755936806,1755936810
1755921600_7..S,714S,M,1755936965,1755936985,1755936938,1755936941
1755921600_7..S,715S,M,1755937027,1755937047,1755937005,1755937010
1755921600_7..S,716S,M,1755937109,1755937129,1755937085,1755937088
1755921600_7..S,718S,1,1755937224,1755937244,1755937208,1755937211
1755921600_7..S,719S,1,1755937318,,1755937304,1755937310
1755921600_GS.N01R,901N,4,,1755936000,1755935985,1755935990
1755921600_GS.N01R,902N,4,1755936048,,1755936060,1755936065
1755921690_4..N13X156,631N,3,,1755936090,1755936090,1755936095
1755921690_4..N13X156,630N,4,1755936202,1755936202,1755936218,1755936221
1755921690_4..N13X156,629N,4,1755936290,1755936290,1755936308,1755936315
1755921690_4..N13X156,628N,4,1755936383,1755936383,1755936401,1755936405
1755921690_4..N13X156,627N,4,1755936469,1755936469,1755936491,1755936495
1755921690_4..N13X156,626N,4,1755936571,1755936571,1755936593,1755936596
1755921690_4..N13X156,625N,4,1755936665,1755936665,1755936686,1755936690
1755921690_4..N13X156,624N,4,1755936752,1755936752,1755936770,1755936773
1755921690_4..N13X156,623N,4,1755936832,1755936832,1755936848,1755936851
1755921690_4..N13X156,622N,4,1755936907,1755936907,1755936923,1755936926
1755921690_4..N13X156,621N,4,1755937002,1755937002,1755937046,1755937050
1755921690_4..N13X156,416N,4,1755937179,1755937179,1755937199,1755937205
1755921690_4..N13X156,415N,4,1755937249,1755937489,1755937304,1755937310
1755921690_4..N13X156,414N,4,1755937417,1755937417,1755937676,1755937679
1755921690_4..N13X156,413N,4,1755937763,1755937763,1755937799,1755937805
1755921690_4..N13X156,412N,4,1755937878,1755937878,1755937898,1755937901
1755921690_4..N13X156,411N,4,1755937958,1755937958,1755937976,1755937979
1755921690_4..N13X156,410N,4,1755938034,1755938034,1755938054,1755938060
1755921690_4..N13X156,409N,4,1755938125,1755938125,1755938150,1755938153
1755921690_4..N13X156,408N,4,1755938226,1755938226,1755938246,1755938249
1755921690_4..N13X156,407N,4,1755938308,1755938308,1755938339,1755938345
1755921690_4..N13X156,406N,4,1755938418,1755938418,1755938504,1755938510
1755921690_4..N13X156,405N,4,1755938597,1755938597,1755938615,1755938618
1755921690_4..N13X156,402N,4,1755938699,1755938699,1755938714,1755938720
1755921690_4..N13X156,401N,1,1755938797,,1755938861,1755938864
1755921720_5..S32R,501S,1,,1755936120,1755936173,1755936176
1755921720_5..S32R,502S,1,1755936282,1755936282,1755936300,1755936305
1755921720_5..S32R,503S,1,1755936401,1755936401,1755936420,1755936425
1755921720_5..S32R,504S,1,1755936527,1755936527,1755936545,1755936548
1755921720_5..S32R,505S,1,1755936610,1755936610,1755936620,1755936623
1755921720_5..S32R,213S,M,1755936769,,1755936821,1755936825
1755921720_7..S,719S,1,,1755936259,1755936170,1755936173
1755921720_7..S,720S,1,1755936227,1755936247,1755936296,1755936300
1755921720_7..S,721S,1,1755936330,1755936350,1755936371,1755936375
1755921720_7..S,723S,1,1755936515,1755936535,1755936566,1755936570
1755921720_7..S,724S,1,1755936693,1755936713,1755936650,1755936653
1755921720_7..S,725S,1,1755936690,1755936710,1755936750,1755936755
1755921720_7..S,726S,1,1755936874,,1755936870,1755936875
1755921780_3..S01R,301S,4,,1755936180,1755936206,1755936210
1755921780_3..S01R,302S,1,1755936325,1755936325,1755936345,1755936350
1755921780_3..S01R,224S,2,1755936443,1755936443,1755936461,1755936465
1755921780_3..S01R,225S,2,1755936544,1755936544,1755936551,1755936555
1755921780_3..S01R,226S,2,1755936629,1755936629,1755936641,1755936645
1755921780_3..S01R,227S,2,1755936696,1755936696,1755936710,1755936713
1755921780_3..S01R,120S,2,1755936947,1755936947,1755936956,1755936960
1755921780_3..S01R,123S,2,1755937067,1755937187,1755937109,1755937115
1755921780_3..S01R,127S,2,1755937278,1755937398,1755937328,1755937331
1755921780_3..S01R,128S,2,1755937397,1755937397,1755937409,1755937415
1755921780_3..S01R,132S,2,1755937533,1755937533,1755937544,1755937550
1755921780_3..S01R,137S,2,1755937755,1755937755,1755937778,1755937781
1755921780_3..S01R,228S,2,1755937839,1755937839,1755937871,1755937874
1755921780_3..S01R,229S,2,1755937968,1755937968,1755937994,1755938000
1755921780_3..S01R,230S,2,1755938045,1755938045,1755938063,1755938066
1755921780_3..S01R,231S,2,1755938232,1755938232,1755938246,1755938249
1755921780_3..S01R,232S,2,1755938331,1755938331,1755938339,1755938345
1755921780_3..S01R,233S,1,1755938417,1755938417,1755938429,1755938435
1755921780_3..S01R,234S,1,1755938510,1755938510,1755938705,1755938708
1755921780_3..S01R,235S,1,1755938768,1755938768,1755938789,1755938795
1755921780_3..S01R,236S,1,1755938847,1755938847,1755938855,1755938858
1755921780_3..S01R,237S,1,1755938941,1755938941,1755938954,1755938960
1755921780_3..S01R,238S,1,1755939029,1755939029,1755939044,1755939050
1755921780_3..S01R,239S,1,1755939123,1755939123,1755939140,1755939143
1755921780_3..S01R,248S,1,1755939242,1755939242,1755939254,1755939260
1755921780_3..S01R,249S,1,1755939326,1755939326,1755939333,1755939336
1755921780_3..S01R,250S,1,1755939414,1755939414,1755939435,1755939438
1755921780_3..S01R,251S,1,1755939562,1755939562,1755939573,1755939576
1755921780_3..S01R,252S,1,1755939665,1755939665,1755939675,1755939678
1755921780_3..S01R,253S,1,1755939743,1755939743,1755939753,1755939756
1755921780_3..S01R,254S,1,1755939826,1755939826,1755939843,1755939846
1755921780_3..S01R,255S,1,1755939923,1755939923,1755939936,1755939939
1755921780_3..S01R,256S,1,1755939994,1755939994,1755940005,1755940008
1755921780_3..S01R,257S,4,1755940051,,1755940119,1755940125
1755921780_5..N32R,213N,M,,1755936180,1755936173,1755936176
1755921780_5..N32R,505N,2,1755936339,1755936339,1755936350,1755936353
1755921780_5..N32R,504N,2,1755936422,1755936422,1755936435,1755936440
1755921780_5..N32R,503N,2,1755936546,1755936546,1755936560,1755936563
1755921780_5..N32R,502N,2,1755936663,1755936663,1755936675,1755936680
1755921780_5..N32R,501N,1,1755936795,,1755936870,1755936875
1755921810_GS.S01R,902S,4,,1755936210,1755936195,1755936200
1755921810_GS.S01R,901S,4,1755936255,,1755936270,1755936275
1755921960_1..S03R,101S,4,,1755936360,1755936383,1755936386
1755921960_1..S03R,103S,1,1755936480,1755936480,1755936488,1755936491
1755921960_1..S03R,104S,1,1755936565,1755936565,1755936575,1755936578
1755921960_1..S03R,106S,1,1755936645,1755936645,1755936653,1755936656
